Angle	Lenght	name	cut_num	cond	Embryo
-1.256	456.110	Ntf3_CdM_Embryo_2	2	CdM	2
3.100	480.704	Ntf3_CdM_Embryo_2	2	CdM	2
3.627	426.855	Ntf3_CdM_Embryo_2	2	CdM	2
5.684	424.085	Ntf3_CdM_Embryo_2	2	CdM	2
8.766	433.059	Ntf3_CdM_Embryo_2	2	CdM	2
8.649	359.084	Ntf3_CdM_Embryo_2	2	CdM	2
11.228	410.864	Ntf3_CdM_Embryo_2	2	CdM	2
14.913	411.874	Ntf3_CdM_Embryo_2	2	CdM	2
13.055	424.985	Ntf3_CdM_Embryo_2	2	CdM	2
16.674	442.612	Ntf3_CdM_Embryo_2	2	CdM	2
13.321	447.028	Ntf3_CdM_Embryo_2	2	CdM	2
20.401	433.171	Ntf3_CdM_Embryo_2	2	CdM	2
20.276	502.113	Ntf3_CdM_Embryo_2	2	CdM	2
23.286	516.035	Ntf3_CdM_Embryo_2	2	CdM	2
20.680	540.848	Ntf3_CdM_Embryo_2	2	CdM	2
9.570	523.283	Ntf3_CdM_Embryo_2	2	CdM	2
8.884	505.059	Ntf3_CdM_Embryo_2	2	CdM	2
6.413	519.249	Ntf3_CdM_Embryo_2	2	CdM	2
12.235	486.039	Ntf3_CdM_Embryo_2	2	CdM	2
88.918	953.170	Ntf3_Control_Embryo_2	3	ctrl	2
1.227	467.107	Ntf3_Control_Embryo_2	3	ctrl	2
61.213	103.832	Ntf3_Control_Embryo_2	3	ctrl	2
32.196	63.812	Ntf3_Control_Embryo_2	3	ctrl	2
3.180	54.083	Ntf3_Control_Embryo_2	3	ctrl	2
-12.836	81.025	Ntf3_Control_Embryo_2	3	ctrl	2
-3.066	112.161	Ntf3_Control_Embryo_2	3	ctrl	2
34.695	94.868	Ntf3_Control_Embryo_2	3	ctrl	2
50.565	138.539	Ntf3_Control_Embryo_2	3	ctrl	2
56.017	162.807	Ntf3_Control_Embryo_2	3	ctrl	2
31.691	135.152	Ntf3_Control_Embryo_2	3	ctrl	2
47.955	219.495	Ntf3_Control_Embryo_2	3	ctrl	2
38.434	197.874	Ntf3_Control_Embryo_2	3	ctrl	2
29.055	226.504	Ntf3_Control_Embryo_2	3	ctrl	2
24.615	249.690	Ntf3_Control_Embryo_2	3	ctrl	2
21.656	146.328	Ntf3_Control_Embryo_2	3	ctrl	2
8.584	160.801	Ntf3_Control_Embryo_2	3	ctrl	2
9.462	243.311	Ntf3_Control_Embryo_2	3	ctrl	2
8.817	306.624	Ntf3_Control_Embryo_2	3	ctrl	2
17.321	309.013	Ntf3_Control_Embryo_2	3	ctrl	2
28.580	305.188	Ntf3_Control_Embryo_2	3	ctrl	2
22.734	307.924	Ntf3_Control_Embryo_2	3	ctrl	2
27.766	341.299	Ntf3_Control_Embryo_2	3	ctrl	2
24.643	333.362	Ntf3_Control_Embryo_2	3	ctrl	2
